time,loaded,inserted,running,waiting,ended,meanWaitingTime,meanTravelTime,meanSpeed
2627.0,1315,1312,34,2,1278,0.99,66.12,8.47
2628.0,1416,1313,35,2,1278,0.99,66.12,8.5
2629.0,1416,1313,35,2,1278,0.99,66.12,8.98
2630.0,1416,1314,35,2,1279,0.99,66.2,8.96
2631.0,1416,1314,34,2,1280,0.99,66.18,9.36
2632.0,1416,1315,35,2,1280,0.99,66.18,9.21
2633.0,1416,1315,35,2,1280,0.99,66.18,9.17
2634.0,1416,1315,35,3,1280,0.99,66.18,9.51
2635.0,1416,1315,35,3,1280,0.99,66.18,9.73
2636.0,1416,1315,34,4,1281,0.99,66.17,9.38
2637.0,1416,1315,34,4,1281,0.99,66.17,9.47
2638.0,1416,1316,35,4,1281,0.99,66.17,9.87
2639.0,1416,1316,35,4,1281,0.99,66.17,10.63
2640.0,1416,1317,35,4,1282,0.99,66.16,10.73
2641.0,1416,1318,36,3,1282,0.99,66.16,10.72
2642.0,1416,1319,37,3,1282,0.99,66.16,10.0
2643.0,1416,1319,35,3,1284,0.99,66.13,9.46
2644.0,1416,1320,35,3,1285,0.99,66.15,9.09
2645.0,1416,1321,36,2,1285,1.04,66.15,8.94
2646.0,1416,1322,37,2,1285,1.04,66.15,8.51
2647.0,1416,1322,37,2,1285,1.04,66.15,8.32
2648.0,1416,1324,39,1,1285,1.06,66.15,7.87
2649.0,1416,1324,38,1,1286,1.06,66.17,7.81
2650.0,1416,1325,38,1,1287,1.07,66.16,7.57
2651.0,1416,1326,39,0,1287,1.07,66.16,7.57
2652.0,1416,1327,40,0,1287,1.07,66.16,7.87
2653.0,1416,1327,40,0,1287,1.07,66.16,8.43
2654.0,1416,1328,39,0,1289,1.07,66.13,8.23
2655.0,1416,1328,39,0,1289,1.07,66.13,8.53
2656.0,1416,1329,38,0,1291,1.07,66.2,8.23
2657.0,1416,1329,37,0,1292,1.07,66.18,8.05
2658.0,1416,1330,38,0,1292,1.07,66.18,8.26
2659.0,1416,1330,38,0,1292,1.07,66.18,8.22
2660.0,1416,1331,38,0,1293,1.07,66.21,7.68
2661.0,1416,1331,38,0,1293,1.07,66.21,7.91
2662.0,1416,1332,39,0,1293,1.07,66.21,7.96
2663.0,1416,1332,38,0,1294,1.07,66.25,8.27
2664.0,1416,1333,39,0,1294,1.07,66.25,8.24
2665.0,1416,1333,39,0,1294,1.07,66.25,8.43
2666.0,1416,1334,40,0,1294,1.07,66.25,8.46
2667.0,1416,1334,39,0,1295,1.07,66.28,8.27
2668.0,1416,1334,38,1,1296,1.07,66.34,8.19
2669.0,1416,1334,38,1,1296,1.07,66.34,8.14
2670.0,1416,1335,39,1,1296,1.07,66.34,8.07
2671.0,1416,1336,38,0,1298,1.07,66.32,7.8
2672.0,1416,1337,39,0,1298,1.07,66.32,8.11
2673.0,1416,1337,39,0,1298,1.07,66.32,8.26
2674.0,1416,1337,38,1,1299,1.07,66.32,8.24
2675.0,1416,1338,38,0,1300,1.07,66.29,7.86
2676.0,1416,1339,39,0,1300,1.07,66.29,7.85
2677.0,1416,1339,38,0,1301,1.07,66.29,7.64
2678.0,1416,1340,38,0,1302,1.07,66.25,7.67
2679.0,1416,1340,37,0,1303,1.07,66.23,8.21
2680.0,1416,1341,38,0,1303,1.07,66.23,8.49
2681.0,1416,1341,38,0,1303,1.07,66.23,8.97
2682.0,1416,1342,38,0,1304,1.06,66.31,9.05
2683.0,1416,1342,38,0,1304,1.06,66.31,8.82
2684.0,1416,1343,38,0,1305,1.06,66.31,7.98
2685.0,1416,1343,38,0,1305,1.06,66.31,8.01
2686.0,1416,1344,39,0,1305,1.06,66.31,8.1
2687.0,1416,1344,38,0,1306,1.06,66.34,8.49
2688.0,1416,1345,38,0,1307,1.06,66.44,8.47
2689.0,1416,1345,38,0,1307,1.06,66.44,9.15
2690.0,1416,1346,39,0,1307,1.06,66.44,9.16
2691.0,1416,1346,39,0,1307,1.06,66.44,9.55
2692.0,1416,1347,39,0,1308,1.06,66.4,9.48
2693.0,1416,1347,39,0,1308,1.06,66.4,9.92
2694.0,1416,1348,40,0,1308,1.06,66.4,9.94
2695.0,1416,1348,40,0,1308,1.06,66.4,10.22
2696.0,1416,1349,41,0,1308,1.06,66.4,10.49
2697.0,1416,1349,41,0,1308,1.06,66.4,10.45
2698.0,1416,1350,41,0,1309,1.06,66.39,10.39
2699.0,1416,1350,41,0,1309,1.06,66.39,10.97
2700.0,1416,1351,41,0,1310,1.06,66.38,11.17
2701.0,1416,1351,41,0,1310,1.06,66.38,11.55
2702.0,1416,1352,42,0,1310,1.06,66.38,11.8
2703.0,1416,1352,41,0,1311,1.06,66.39,12.03
2704.0,1416,1353,41,0,1312,1.06,66.41,11.84
2705.0,1416,1353,41,0,1312,1.06,66.41,12.41
2706.0,1416,1354,41,0,1313,1.06,66.5,12.39
2707.0,1416,1354,41,0,1313,1.06,66.5,12.55
2708.0,1416,1355,41,0,1314,1.05,66.48,11.97
2709.0,1416,1355,39,0,1316,1.05,66.47,11.47
2710.0,1416,1356,39,0,1317,1.05,66.46,10.97
2711.0,1416,1356,38,0,1318,1.05,66.51,10.65
2712.0,1416,1357,39,0,1318,1.05,66.51,10.52
2713.0,1416,1357,37,0,1320,1.05,66.46,10.32
2714.0,1416,1358,38,0,1320,1.05,66.46,10.13
2715.0,1416,1358,38,0,1320,1.05,66.46,10.15
2716.0,1416,1359,38,0,1321,1.05,66.46,9.5
2717.0,1416,1359,38,0,1321,1.05,66.46,9.8
2718.0,1416,1360,38,0,1322,1.05,66.45,9.71
2719.0,1416,1360,38,0,1322,1.05,66.45,9.77
2720.0,1416,1361,39,0,1322,1.05,66.45,9.69
2721.0,1416,1361,39,0,1322,1.05,66.45,9.76
2722.0,1416,1362,40,0,1322,1.05,66.45,9.32
2723.0,1416,1362,40,0,1322,1.05,66.45,9.05
2724.0,1416,1363,40,0,1323,1.05,66.51,8.74
2725.0,1416,1363,40,0,1323,1.05,66.51,9.21
2726.0,1416,1364,41,0,1323,1.05,66.51,9.16
2727.0,1416,1364,40,0,1324,1.05,66.51,9.67
2728.0,1416,1365,39,0,1326,1.05,66.52,9.35
2729.0,1416,1365,38,0,1327,1.05,66.49,9.62
2730.0,1416,1366,39,0,1327,1.05,66.49,9.85
2731.0,1416,1366,38,0,1328,1.05,66.47,9.8
2732.0,1416,1367,39,0,1328,1.05,66.47,9.66
2733.0,1416,1367,39,0,1328,1.05,66.47,9.55
2734.0,1416,1368,38,0,1330,1.04,66.54,9.01
2735.0,1416,1368,37,0,1331,1.04,66.51,8.69
2736.0,1416,1368,37,1,1331,1.04,66.51,9.12
2737.0,1416,1368,35,1,1333,1.04,66.47,8.96
2738.0,1416,1369,36,1,1333,1.04,66.47,9.13
2739.0,1416,1369,36,1,1333,1.04,66.47,9.44
2740.0,1416,1370,37,1,1333,1.04,66.47,9.26
2741.0,1416,1370,37,1,1333,1.04,66.47,9.58
2742.0,1416,1371,37,1,1334,1.04,66.45,9.43
2743.0,1416,1371,37,1,1334,1.04,66.45,9.62
2744.0,1416,1372,37,1,1335,1.04,66.48,9.17
2745.0,1416,1372,36,1,1336,1.04,66.53,9.35
2746.0,1416,1373,37,1,1336,1.04,66.53,9.07
2747.0,1416,1373,36,1,1337,1.04,66.59,8.92
2748.0,1416,1374,37,1,1337,1.04,66.59,8.82
2749.0,1416,1375,37,0,1338,1.05,66.6,8.39
2750.0,1416,1375,35,1,1340,1.05,66.6,8.15
2751.0,1416,1375,35,1,1340,1.05,66.6,8.25
2752.0,1416,1376,36,1,1340,1.05,66.6,8.29
2753.0,1416,1377,36,0,1341,1.05,66.59,8.2
2754.0,1416,1377,36,1,1341,1.05,66.59,8.62
2755.0,1416,1377,36,1,1341,1.05,66.59,8.99
2756.0,1416,1378,37,1,1341,1.05,66.59,8.93
2757.0,1416,1378,37,1,1341,1.05,66.59,8.98
2758.0,1416,1379,36,1,1343,1.05,66.53,7.87
2759.0,1416,1379,36,1,1343,1.05,66.53,7.67
2760.0,1416,1380,37,1,1343,1.05,66.53,7.53
2761.0,1416,1380,36,1,1344,1.05,66.51,7.71
2762.0,1416,1380,35,2,1345,1.05,66.5,8.38
2763.0,1416,1380,35,2,1345,1.05,66.5,8.64
2764.0,1416,1381,35,2,1346,1.05,66.47,8.23
2765.0,1416,1381,35,2,1346,1.05,66.47,8.35
2766.0,1416,1383,37,1,1346,1.05,66.47,7.99
2767.0,1416,1383,37,1,1346,1.05,66.47,8.32
2768.0,1416,1384,38,1,1346,1.05,66.47,8.07
2769.0,1416,1384,35,1,1349,1.05,66.54,7.36
2770.0,1416,1385,36,1,1349,1.05,66.54,7.31
2771.0,1416,1385,36,1,1349,1.05,66.54,7.5
2772.0,1416,1386,37,1,1349,1.05,66.54,7.57
2773.0,1416,1386,37,1,1349,1.05,66.54,7.86
2774.0,1416,1386,36,2,1350,1.05,66.53,8.36
2775.0,1416,1386,36,2,1350,1.05,66.53,8.79
2776.0,1416,1388,37,1,1351,1.05,66.5,8.22
2777.0,1416,1388,37,1,1351,1.05,66.5,8.61
2778.0,1416,1388,35,2,1353,1.05,66.59,8.85
2779.0,1416,1389,36,1,1353,1.05,66.59,8.86
2780.0,1416,1390,36,1,1354,1.05,66.58,8.89
2781.0,1416,1390,36,1,1354,1.05,66.58,9.35
2782.0,1416,1391,36,1,1355,1.05,66.56,9.01
2783.0,1416,1391,36,1,1355,1.05,66.56,9.49
2784.0,1416,1392,36,1,1356,1.05,66.62,8.79
2785.0,1416,1392,35,1,1357,1.05,66.61,8.96
2786.0,1416,1393,36,1,1357,1.05,66.61,8.93
2787.0,1416,1393,35,1,1358,1.05,66.57,9.17
2788.0,1416,1394,35,1,1359,1.05,66.62,8.95
2789.0,1416,1394,35,1,1359,1.05,66.62,9.22
2790.0,1416,1395,35,1,1360,1.05,66.61,8.52
2791.0,1416,1395,35,1,1360,1.05,66.61,8.32
2792.0,1416,1396,36,1,1360,1.05,66.61,7.89
2793.0,1416,1396,36,1,1360,1.05,66.61,8.16
2794.0,1416,1397,37,1,1360,1.05,66.61,8.12
2795.0,1416,1397,37,1,1360,1.05,66.61,8.55
2796.0,1416,1398,38,1,1360,1.04,66.61,8.67
2797.0,1416,1398,38,1,1360,1.04,66.61,9.09
2798.0,1416,1399,38,1,1361,1.04,66.64,9.09
2799.0,1416,1399,38,1,1361,1.04,66.64,9.37
2800.0,1416,1400,38,1,1362,1.04,66.59,9.61
2801.0,1416,1400,37,1,1363,1.04,66.59,9.88
2802.0,1416,1401,35,1,1366,1.04,66.58,9.34
2803.0,1416,1401,35,1,1366,1.04,66.58,9.57
2804.0,1416,1402,34,1,1368,1.04,66.58,9.27
2805.0,1416,1402,33,1,1369,1.04,66.57,9.41
2806.0,1416,1403,32,1,1371,1.04,66.61,8.9
2807.0,1416,1403,32,1,1371,1.04,66.61,8.91
2808.0,1416,1404,32,1,1372,1.04,66.66,8.68
2809.0,1416,1404,32,1,1372,1.04,66.66,8.67
2810.0,1416,1405,32,1,1373,1.04,66.67,8.07
2811.0,1416,1405,32,1,1373,1.04,66.67,7.87
2812.0,1416,1406,32,1,1374,1.04,66.66,7.84
2813.0,1416,1406,32,1,1374,1.04,66.66,8.29
2814.0,1416,1407,33,1,1374,1.04,66.66,8.58
2815.0,1416,1407,33,1,1374,1.04,66.66,9.2
2816.0,1416,1408,33,1,1375,1.04,66.63,9.04
2817.0,1416,1408,33,1,1375,1.04,66.63,8.88
2818.0,1416,1409,32,1,1377,1.04,66.59,8.48
2819.0,1416,1409,32,1,1377,1.04,66.59,8.58
2820.0,1416,1410,32,1,1378,1.04,66.62,8.34
2821.0,1416,1410,32,1,1378,1.04,66.62,8.51
2822.0,1416,1411,33,1,1378,1.03,66.62,8.55
2823.0,1416,1411,32,1,1379,1.03,66.59,9.05
2824.0,1416,1412,33,1,1379,1.03,66.59,8.94
2825.0,1416,1412,33,1,1379,1.03,66.59,8.84
2826.0,1416,1413,33,1,1380,1.03,66.59,8.53
2827.0,1416,1413,32,1,1381,1.03,66.61,8.15
2828.0,1416,1414,33,1,1381,1.03,66.61,8.41
2829.0,1416,1414,33,1,1381,1.03,66.61,8.98
2830.0,1517,1415,34,1,1381,1.03,66.61,9.03
2831.0,1517,1415,34,1,1381,1.03,66.61,9.5
2832.0,1517,1416,33,1,1383,1.03,66.6,9.69
2833.0,1517,1416,33,1,1383,1.03,66.6,10.23
2834.0,1517,1417,34,1,1383,1.03,66.6,10.45
2835.0,1517,1417,34,1,1383,1.03,66.6,10.54
2836.0,1517,1418,35,1,1383,1.03,66.6,10.02
2837.0,1517,1418,34,1,1384,1.03,66.58,10.35
2838.0,1517,1419,35,1,1384,1.03,66.58,10.32
2839.0,1517,1419,34,1,1385,1.03,66.56,10.24
2840.0,1517,1421,35,0,1386,1.08,66.54,10.0
2841.0,1517,1421,34,0,1387,1.08,66.53,10.53
2842.0,1517,1422,33,0,1389,1.08,66.53,10.5
2843.0,1517,1422,33,0,1389,1.08,66.53,10.99
2844.0,1517,1423,33,0,1390,1.08,66.51,10.61
2845.0,1517,1423,33,0,1390,1.08,66.51,10.65
2846.0,1517,1424,32,0,1392,1.08,66.66,10.22
2847.0,1517,1424,32,0,1392,1.08,66.66,9.9
2848.0,1517,1425,33,0,1392,1.08,66.66,9.32
2849.0,1517,1425,33,0,1392,1.08,66.66,9.36
2850.0,1517,1426,32,0,1394,1.08,66.64,8.75
2851.0,1517,1426,32,0,1394,1.08,66.64,8.9
2852.0,1517,1427,32,0,1395,1.08,66.66,8.83
2853.0,1517,1427,32,0,1395,1.08,66.66,9.0
2854.0,1517,1428,32,0,1396,1.08,66.72,8.72
2855.0,1517,1428,31,0,1397,1.08,66.79,8.6
2856.0,1517,1429,32,0,1397,1.08,66.79,8.47
2857.0,1517,1429,31,0,1398,1.08,66.81,8.65
2858.0,1517,1429,31,1,1398,1.08,66.81,9.17
2859.0,1517,1429,31,1,1398,1.08,66.81,9.32
2860.0,1517,1431,31,0,1400,1.08,66.81,8.59
2861.0,1517,1431,31,0,1400,1.08,66.81,8.52
2862.0,1517,1432,32,0,1400,1.08,66.81,8.78
2863.0,1517,1432,32,0,1400,1.08,66.81,9.42
2864.0,1517,1433,33,0,1400,1.07,66.81,9.56
2865.0,1517,1433,33,0,1400,1.07,66.81,9.89
2866.0,1517,1434,34,0,1400,1.07,66.81,9.83
2867.0,1517,1434,34,0,1400,1.07,66.81,10.0
2868.0,1517,1434,34,1,1400,1.07,66.81,10.53
2869.0,1517,1435,35,0,1400,1.07,66.81,10.89
2870.0,1517,1436,35,0,1401,1.07,66.8,10.76
2871.0,1517,1436,35,0,1401,1.07,66.8,11.43
2872.0,1517,1437,35,0,1402,1.07,66.83,11.57
2873.0,1517,1437,35,0,1402,1.07,66.83,11.78
2874.0,1517,1438,35,0,1403,1.07,66.8,11.11
2875.0,1517,1438,33,0,1405,1.07,66.78,10.38
2876.0,1517,1438,30,1,1408,1.07,66.84,9.23
2877.0,1517,1439,31,0,1408,1.07,66.84,9.4
2878.0,1517,1440,32,0,1408,1.07,66.84,9.5
2879.0,1517,1440,31,0,1409,1.07,66.87,9.74
2880.0,1517,1441,32,0,1409,1.07,66.87,9.82
2881.0,1517,1441,31,0,1410,1.07,66.87,9.97
2882.0,1517,1441,29,1,1412,1.07,66.83,10.09
2883.0,1517,1442,30,0,1412,1.07,66.83,10.36
2884.0,1517,1443,30,0,1413,1.07,66.82,10.75
2885.0,1517,1443,28,0,1415,1.07,66.78,10.29
2886.0,1517,1444,29,0,1415,1.07,66.78,9.69
2887.0,1517,1444,29,0,1415,1.07,66.78,9.82
2888.0,1517,1445,29,0,1416,1.07,66.77,9.59
2889.0,1517,1445,28,0,1417,1.07,66.76,9.9
2890.0,1517,1446,29,0,1417,1.07,66.76,10.26
2891.0,1517,1446,28,0,1418,1.07,66.75,10.11
2892.0,1517,1447,27,0,1420,1.07,66.74,9.6
2893.0,1517,1447,27,0,1420,1.07,66.74,10.52
2894.0,1517,1448,27,0,1421,1.07,66.76,10.88
2895.0,1517,1448,27,0,1421,1.07,66.76,11.43
2896.0,1517,1449,28,0,1421,1.06,66.76,11.24
2897.0,1517,1449,28,0,1421,1.06,66.76,11.7
2898.0,1517,1450,29,0,1421,1.06,66.76,11.77
2899.0,1517,1450,28,0,1422,1.06,66.73,11.62
2900.0,1517,1451,29,0,1422,1.06,66.73,10.91
2901.0,1517,1451,29,0,1422,1.06,66.73,10.5
2902.0,1517,1452,30,0,1422,1.06,66.73,9.75
2903.0,1517,1452,29,0,1423,1.06,66.73,9.15
2904.0,1517,1453,30,0,1423,1.06,66.73,8.89
2905.0,1517,1453,30,0,1423,1.06,66.73,9.44
2906.0,1517,1454,30,0,1424,1.06,66.73,9.23
2907.0,1517,1454,30,0,1424,1.06,66.73,9.64
2908.0,1517,1455,29,0,1426,1.06,66.69,9.52
2909.0,1517,1455,29,0,1426,1.06,66.69,9.59
2910.0,1517,1455,29,1,1426,1.06,66.69,9.73
2911.0,1517,1456,29,0,1427,1.06,66.67,9.47
2912.0,1517,1457,29,0,1428,1.06,66.68,9.58
2913.0,1517,1457,28,0,1429,1.06,66.67,10.16
2914.0,1517,1457,28,1,1429,1.06,66.67,10.83
2915.0,1517,1458,28,0,1430,1.06,66.63,10.82
2916.0,1517,1459,29,0,1430,1.06,66.63,10.9
2917.0,1517,1459,27,0,1432,1.06,66.63,10.96
2918.0,1517,1460,28,0,1432,1.06,66.63,11.1
2919.0,1517,1460,28,0,1432,1.06,66.63,11.49
2920.0,1517,1461,29,0,1432,1.06,66.63,11.3
2921.0,1517,1461,29,0,1432,1.06,66.63,11.66
2922.0,1517,1461,29,1,1432,1.06,66.63,11.51
2923.0,1517,1462,29,0,1433,1.06,66.63,10.78
2924.0,1517,1463,30,0,1433,1.06,66.63,10.53
2925.0,1517,1463,29,0,1434,1.06,66.6,10.26
2926.0,1517,1464,30,0,1434,1.06,66.6,10.34
2927.0,1517,1464,30,0,1434,1.06,66.6,10.95
2928.0,1517,1465,31,0,1434,1.06,66.6,11.05
2929.0,1517,1465,31,0,1434,1.06,66.6,11.61
2930.0,1517,1466,29,0,1437,1.05,66.61,11.77
2931.0,1517,1466,28,0,1438,1.05,66.61,12.49
2932.0,1517,1467,29,0,1438,1.05,66.61,12.5
2933.0,1517,1467,29,0,1438,1.05,66.61,12.86
2934.0,1517,1468,29,0,1439,1.05,66.68,12.83
2935.0,1517,1468,28,0,1440,1.05,66.65,13.08
2936.0,1517,1468,27,1,1441,1.05,66.63,13.13
2937.0,1517,1469,27,0,1442,1.05,66.6,11.83
2938.0,1517,1470,27,0,1443,1.05,66.59,11.07
2939.0,1517,1470,27,0,1443,1.05,66.59,11.0
2940.0,1517,1471,28,0,1443,1.05,66.59,10.39
2941.0,1517,1471,27,0,1444,1.05,66.61,10.75
2942.0,1517,1472,27,0,1445,1.05,66.6,10.51
2943.0,1517,1472,27,0,1445,1.05,66.6,11.36
2944.0,1517,1473,27,0,1446,1.05,66.59,11.77
2945.0,1517,1473,26,0,1447,1.05,66.63,12.28
2946.0,1517,1474,27,0,1447,1.05,66.63,11.55
2947.0,1517,1474,27,0,1447,1.05,66.63,11.18
2948.0,1517,1475,28,0,1447,1.05,66.63,10.8
2949.0,1517,1475,28,0,1447,1.05,66.63,11.21
2950.0,1517,1476,29,0,1447,1.05,66.63,11.25
2951.0,1517,1476,28,0,1448,1.05,66.6,11.09
2952.0,1517,1477,29,0,1448,1.05,66.6,10.86
2953.0,1517,1477,29,0,1448,1.05,66.6,11.2
2954.0,1517,1478,30,0,1448,1.05,66.6,11.34
2955.0,1517,1478,30,0,1448,1.05,66.6,11.59
2956.0,1517,1479,31,0,1448,1.05,66.6,11.02
2957.0,1517,1479,31,0,1448,1.05,66.6,10.71
2958.0,1517,1480,31,0,1449,1.05,66.61,10.71
2959.0,1517,1480,31,0,1449,1.05,66.61,11.42
2960.0,1517,1481,30,0,1451,1.04,66.6,11.19
2961.0,1517,1481,29,0,1452,1.04,66.59,11.24
2962.0,1517,1482,30,0,1452,1.04,66.59,10.56
2963.0,1517,1482,29,0,1453,1.04,66.62,10.58
2964.0,1517,1482,29,1,1453,1.04,66.62,10.94
2965.0,1517,1483,30,0,1453,1.04,66.62,11.32
2966.0,1517,1484,31,0,1453,1.04,66.62,11.5
2967.0,1517,1484,30,0,1454,1.04,66.61,12.23
2968.0,1517,1484,29,1,1455,1.04,66.58,12.08
2969.0,1517,1484,28,1,1456,1.04,66.56,12.19
2970.0,1517,1486,29,0,1457,1.04,66.58,11.69
2971.0,1517,1486,29,0,1457,1.04,66.58,11.92
2972.0,1517,1487,29,0,1458,1.04,66.55,11.81
2973.0,1517,1487,29,0,1458,1.04,66.55,11.7
2974.0,1517,1488,28,0,1460,1.04,66.51,10.73
2975.0,1517,1488,27,0,1461,1.04,66.5,10.1
2976.0,1517,1489,27,0,1462,1.04,66.49,9.74
2977.0,1517,1489,27,0,1462,1.04,66.49,10.05
2978.0,1517,1489,26,1,1463,1.04,66.48,10.53
2979.0,1517,1490,27,0,1463,1.04,66.48,10.3
2980.0,1517,1491,28,0,1463,1.04,66.48,10.26
2981.0,1517,1491,28,0,1463,1.04,66.48,10.16
2982.0,1517,1491,28,1,1463,1.04,66.48,9.89
2983.0,1517,1491,27,1,1464,1.04,66.48,9.87
2984.0,1517,1492,28,1,1464,1.04,66.48,9.41
2985.0,1517,1492,28,1,1464,1.04,66.48,9.37
2986.0,1517,1493,29,1,1464,1.04,66.48,9.29
2987.0,1517,1493,29,1,1464,1.04,66.48,9.76
2988.0,1517,1494,29,1,1465,1.04,66.46,10.02
2989.0,1517,1494,29,1,1465,1.04,66.46,10.31
2990.0,1517,1495,29,1,1466,1.04,66.45,10.01
2991.0,1517,1496,30,0,1466,1.04,66.45,9.93
2992.0,1517,1497,30,0,1467,1.04,66.44,9.76
2993.0,1517,1497,30,0,1467,1.04,66.44,9.83
2994.0,1517,1498,30,0,1468,1.04,66.43,9.23
2995.0,1517,1498,30,0,1468,1.04,66.43,8.99
2996.0,1517,1499,31,0,1468,1.04,66.43,8.77
2997.0,1517,1499,31,0,1468,1.04,66.43,8.77
2998.0,1517,1499,31,1,1468,1.04,66.43,8.9
2999.0,1517,1500,32,0,1468,1.04,66.43,9.01
3000.0,1517,1501,33,0,1468,1.04,66.43,9.34
3001.0,1517,1501,33,0,1468,1.04,66.43,9.94
3002.0,1517,1502,34,0,1468,1.04,66.43,10.05
3003.0,1517,1502,34,0,1468,1.04,66.43,10.51
3004.0,1517,1503,35,0,1468,1.04,66.43,10.48
3005.0,1517,1503,33,0,1470,1.04,66.47,10.3
3006.0,1517,1504,34,0,1470,1.04,66.47,9.84
3007.0,1517,1504,33,0,1471,1.04,66.44,9.73
3008.0,1517,1505,34,0,1471,1.04,66.44,9.46
3009.0,1517,1505,33,0,1472,1.04,66.42,9.25
3010.0,1517,1506,33,0,1473,1.04,66.41,8.94
3011.0,1517,1506,33,0,1473,1.04,66.41,9.29
3012.0,1517,1507,32,0,1475,1.04,66.43,8.98
3013.0,1517,1507,31,0,1476,1.04,66.41,9.21
3014.0,1517,1508,32,0,1476,1.04,66.41,9.41
3015.0,1517,1508,31,0,1477,1.04,66.41,9.66
3016.0,1517,1508,30,1,1478,1.04,66.38,9.93
3017.0,1517,1508,30,1,1478,1.04,66.38,10.08
3018.0,1517,1509,30,1,1479,1.03,66.41,10.17
3019.0,1517,1509,30,1,1479,1.03,66.41,10.51
3020.0,1517,1510,30,1,1480,1.03,66.38,9.7
3021.0,1517,1511,31,0,1480,1.04,66.38,9.53
3022.0,1517,1512,32,0,1480,1.04,66.38,9.72
3023.0,1517,1512,31,0,1481,1.04,66.37,10.45
3024.0,1517,1513,31,0,1482,1.04,66.4,9.86
3025.0,1517,1513,30,0,1483,1.04,66.38,9.76
3026.0,1517,1514,30,0,1484,1.03,66.4,9.16
3027.0,1517,1514,30,0,1484,1.03,66.4,9.14
3028.0,1517,1515,31,0,1484,1.03,66.4,9.39
3029.0,1517,1515,30,0,1485,1.03,66.43,9.51
3030.0,1517,1516,31,0,1485,1.03,66.43,9.31
3031.0,1517,1516,31,0,1485,1.03,66.43,9.88
3032.0,1618,1517,32,0,1485,1.03,66.43,10.17
3033.0,1618,1517,31,0,1486,1.03,66.42,9.78
3034.0,1618,1518,32,0,1486,1.03,66.42,9.07
3035.0,1618,1518,32,0,1486,1.03,66.42,9.27
3036.0,1618,1519,33,0,1486,1.03,66.42,9.19
3037.0,1618,1519,33,0,1486,1.03,66.42,9.57
3038.0,1618,1520,34,0,1486,1.03,66.42,9.66
3039.0,1618,1520,33,0,1487,1.03,66.41,9.71
3040.0,1618,1521,32,0,1489,1.03,66.41,8.94
3041.0,1618,1521,32,0,1489,1.03,66.41,9.36
3042.0,1618,1522,32,0,1490,1.03,66.41,9.11
3043.0,1618,1522,32,0,1490,1.03,66.41,9.06
3044.0,1618,1523,33,0,1490,1.03,66.41,8.58
3045.0,1618,1523,33,0,1490,1.03,66.41,8.38
3046.0,1618,1524,34,0,1490,1.03,66.41,8.13
3047.0,1618,1524,31,0,1493,1.03,66.37,7.35
3048.0,1618,1525,32,0,1493,1.03,66.37,7.56
3049.0,1618,1525,32,0,1493,1.03,66.37,7.94
3050.0,1618,1526,33,0,1493,1.03,66.37,8.24
3051.0,1618,1526,33,0,1493,1.03,66.37,8.73
3052.0,1618,1526,32,1,1494,1.03,66.38,9.01
3053.0,1618,1527,32,0,1495,1.03,66.37,9.58
3054.0,1618,1528,31,0,1497,1.03,66.37,9.4
3055.0,1618,1528,30,0,1498,1.03,66.39,9.89
3056.0,1618,1529,31,0,1498,1.02,66.39,9.98
3057.0,1618,1529,30,0,1499,1.02,66.39,10.15
3058.0,1618,1530,31,0,1499,1.02,66.39,10.29
3059.0,1618,1530,30,0,1500,1.02,66.36,10.5
3060.0,1618,1531,31,0,1500,1.02,66.36,10.78
3061.0,1618,1531,31,0,1500,1.02,66.36,11.33
3062.0,1618,1532,31,0,1501,1.02,66.34,10.81
3063.0,1618,1532,30,0,1502,1.02,66.36,10.29
3064.0,1618,1533,30,0,1503,1.02,66.35,9.5
3065.0,1618,1533,30,0,1503,1.02,66.35,9.79
3066.0,1618,1534,31,0,1503,1.02,66.35,9.79
3067.0,1618,1534,31,0,1503,1.02,66.35,10.11
3068.0,1618,1535,32,0,1503,1.02,66.35,9.98
3069.0,1618,1535,32,0,1503,1.02,66.35,10.28
3070.0,1618,1536,33,0,1503,1.02,66.35,10.19
3071.0,1618,1536,33,0,1503,1.02,66.35,10.61
3072.0,1618,1537,34,0,1503,1.02,66.35,10.46
3073.0,1618,1537,34,0,1503,1.02,66.35,10.7
3074.0,1618,1537,33,1,1504,1.02,66.37,10.57
3075.0,1618,1537,33,1,1504,1.02,66.37,10.91
3076.0,1618,1538,34,1,1504,1.02,66.37,11.09
3077.0,1618,1539,35,0,1504,1.02,66.37,11.16
3078.0,1618,1539,35,1,1504,1.02,66.37,11.41
3079.0,1618,1540,36,0,1504,1.02,66.37,11.51
3080.0,1618,1541,35,0,1506,1.02,66.33,11.28
3081.0,1618,1541,35,0,1506,1.02,66.33,11.43
3082.0,1618,1542,36,0,1506,1.02,66.33,11.68
3083.0,1618,1542,35,0,1507,1.02,66.34,12.17
3084.0,1618,1543,33,0,1510,1.02,66.39,11.48
3085.0,1618,1543,32,0,1511,1.02,66.4,11.53
3086.0,1618,1543,32,1,1511,1.02,66.4,11.89
3087.0,1618,1544,33,0,1511,1.02,66.4,11.44
3088.0,1618,1545,33,0,1512,1.02,66.43,10.77
3089.0,1618,1545,33,0,1512,1.02,66.43,10.65
3090.0,1618,1545,33,1,1512,1.02,66.43,10.96
3091.0,1618,1546,33,0,1513,1.02,66.43,10.63
